+--------------------------+--------------------------+----------------------------------------------------------------------------------------------------------+
|       Launch Clock       |      Capture Clock       |                                                 Pin                                                      |
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                                        cpu0/cache_i_/cache_valid_reg[4]/D|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                                               cpu0/cache_d_/working_reg/D|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                                       cpu0/cache_d_/cache_dirty_reg[18]/D|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                                       cpu0/cache_d_/cache_dirty_reg[17]/D|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                                       cpu0/cache_d_/cache_dirty_reg[58]/D|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                                            cpu0/cache_d_/buffer_reg[11]/D|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                                       cpu0/cache_d_/cache_dirty_reg[59]/D|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                                       cpu0/cache_i_/cache_valid_reg[39]/D|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                                 cpu0/cache_i_/cache_tag_reg_0_63_1_1/SP/I|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                              cpu0/cache_d_/cache_tag_reg_0_63_4_4/SP/ADR1|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                                       cpu0/cache_i_/cache_valid_reg[27]/D|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                                 cpu0/cache_i_/cache_tag_reg_0_63_5_5/SP/I|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                                       cpu0/cache_d_/cache_dirty_reg[27]/D|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                                        cpu0/cache_i_/cache_valid_reg[5]/D|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                                       cpu0/cache_d_/cache_dirty_reg[39]/D|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                                 cpu0/cache_i_/cache_tag_reg_0_63_9_9/SP/I|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                                       cpu0/cache_d_/cache_dirty_reg[19]/D|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                                       cpu0/cache_d_/cache_dirty_reg[31]/D|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                                       cpu0/cache_i_/cache_valid_reg[20]/D|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                                       cpu0/cache_d_/cache_dirty_reg[29]/D|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                                 cpu0/cache_i_/cache_tag_reg_0_63_6_6/SP/I|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                                 cpu0/cache_i_/cache_tag_reg_0_63_3_3/SP/I|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                                       cpu0/cache_i_/cache_valid_reg[19]/D|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                              cpu0/cache_d_/cache_tag_reg_0_63_4_4/SP/ADR0|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                                       cpu0/cache_d_/cache_dirty_reg[44]/D|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                                       cpu0/cache_d_/cache_dirty_reg[56]/D|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                                       cpu0/cache_d_/cache_dirty_reg[38]/D|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                                       cpu0/cache_d_/cache_dirty_reg[54]/D|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                                       cpu0/cache_i_/cache_valid_reg[14]/D|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                                        cpu0/cache_i_/cache_valid_reg[2]/D|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                                       cpu0/cache_d_/cache_dirty_reg[60]/D|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                                       cpu0/cache_i_/cache_valid_reg[62]/D|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                                       cpu0/cache_i_/cache_valid_reg[12]/D|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                                       cpu0/cache_d_/cache_dirty_reg[30]/D|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                                           cpu0/ctrl_ram_/mem_r_done_reg/D|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                                        cpu0/cache_d_/cache_dirty_reg[6]/D|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                                        cpu0/cache_d_/cache_dirty_reg[7]/D|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                                        cpu0/cache_d_/cache_dirty_reg[4]/D|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                                        cpu0/cache_d_/cache_dirty_reg[5]/D|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                                        cpu0/cache_i_/cache_valid_reg[8]/D|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                                       cpu0/cache_d_/cache_dirty_reg[51]/D|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                                       cpu0/cache_d_/cache_dirty_reg[61]/D|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                                       cpu0/cache_d_/cache_dirty_reg[57]/D|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                              cpu0/ctrl_branch_/btb_tag_reg_0_31_0_0/SP/WE|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                              cpu0/ctrl_branch_/btb_tag_reg_0_31_1_1/DP/WE|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                              cpu0/ctrl_branch_/btb_tag_reg_0_31_0_0/DP/WE|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                            cpu0/ctrl_branch_/btb_tag_reg_0_31_10_10/DP/WE|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                            cpu0/ctrl_branch_/btb_tag_reg_0_31_10_10/SP/WE|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                              cpu0/ctrl_branch_/btb_tag_reg_0_31_2_2/DP/WE|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                              cpu0/ctrl_branch_/btb_tag_reg_0_31_2_2/SP/WE|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                              cpu0/ctrl_branch_/btb_tag_reg_0_31_1_1/SP/WE|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                         cpu0/ctrl_branch_/btb_target_reg_0_31_0_5/RAMA/WE|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                         cpu0/ctrl_branch_/btb_target_reg_0_31_0_5/RAMB/WE|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                      cpu0/ctrl_branch_/btb_target_reg_0_31_0_5/RAMC_D1/WE|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                      cpu0/ctrl_branch_/btb_target_reg_0_31_0_5/RAMD_D1/WE|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                         cpu0/ctrl_branch_/btb_target_reg_0_31_0_5/RAMD/WE|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                      cpu0/ctrl_branch_/btb_target_reg_0_31_0_5/RAMA_D1/WE|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                      cpu0/ctrl_branch_/btb_target_reg_0_31_0_5/RAMB_D1/WE|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                         cpu0/ctrl_branch_/btb_target_reg_0_31_0_5/RAMC/WE|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                     cpu0/ctrl_branch_/btb_target_reg_0_31_6_11/RAMA_D1/WE|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                        cpu0/ctrl_branch_/btb_target_reg_0_31_6_11/RAMB/WE|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                     cpu0/ctrl_branch_/btb_target_reg_0_31_6_11/RAMC_D1/WE|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                     cpu0/ctrl_branch_/btb_target_reg_0_31_6_11/RAMD_D1/WE|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                        cpu0/ctrl_branch_/btb_target_reg_0_31_6_11/RAMD/WE|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                        cpu0/ctrl_branch_/btb_target_reg_0_31_6_11/RAMA/WE|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                     cpu0/ctrl_branch_/btb_target_reg_0_31_6_11/RAMB_D1/WE|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                        cpu0/ctrl_branch_/btb_target_reg_0_31_6_11/RAMC/WE|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                                       cpu0/cache_i_/cache_valid_reg[17]/D|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                              cpu0/ctrl_branch_/btb_tag_reg_0_31_8_8/SP/WE|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                              cpu0/ctrl_branch_/btb_tag_reg_0_31_7_7/SP/WE|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                              cpu0/ctrl_branch_/btb_tag_reg_0_31_8_8/DP/WE|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                              cpu0/ctrl_branch_/btb_tag_reg_0_31_9_9/SP/WE|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                              cpu0/ctrl_branch_/btb_tag_reg_0_31_9_9/DP/WE|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                              cpu0/ctrl_branch_/btb_tag_reg_0_31_7_7/DP/WE|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                              cpu0/ctrl_branch_/btb_tag_reg_0_31_5_5/SP/WE|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                              cpu0/ctrl_branch_/btb_tag_reg_0_31_5_5/DP/WE|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                              cpu0/ctrl_branch_/btb_tag_reg_0_31_6_6/DP/WE|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                              cpu0/ctrl_branch_/btb_tag_reg_0_31_3_3/DP/WE|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                              cpu0/ctrl_branch_/btb_tag_reg_0_31_6_6/SP/WE|
|     clk_out1_clk_wiz_0_1 |       clk_out1_clk_wiz_0 |                                                              cpu0/ctrl_branch_/btb_tag_reg_0_31_3_3/SP/WE|
